Event Log
   14063 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 5 exposes the followi...
   14062 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 4 exposes the followi...
   14061 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 3 exposes the followi...
   14060 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 2 exposes the followi...
   14059 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 1 exposes the followi...
   14058 Apr 05 13:00  Information Microsoft-Windows...           55 Hyper-V logical processor 0 exposes the followi...
   14057 Apr 05 13:00  Error       VBoxNetLwf             3221487628 The driver detected an internal driver error on...
   14056 Apr 05 13:00  Information Microsoft-Windows...           24 The description for Event ID '24' in Source 'Mi...
   14055 Apr 05 13:00  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14054 Apr 05 13:00  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14053 Apr 05 13:00  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14052 Apr 05 13:00  Information VMnetAdapter           1074266148 The description for Event ID '1074266148' in So...
   14051 Apr 05 13:00  Information Microsoft-Windows...          172 The description for Event ID '172' in Source 'M...
   14050 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'npsvctrig' (10.0, 2025-01-0...
   14049 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'UCPD' (10.0, 2053-03-18T19:...
   14048 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'FileCrypt' (10.0, 2002-03-0...
   14047 Apr 05 13:00  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
   14046 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 1999-09-27...
   14045 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'Wof' (10.0, 2090-03-17T02:5...
   14044 Apr 05 13:00  Information Microsoft-Windows...            6 File System Filter 'FileInfo' (10.0, 2062-12-23...
   14043 Apr 05 13:00  Information Microsoft-Windows...           16 The iommu fault reporting has been initialized.   
   14042 Apr 05 13:00  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
   14041 Apr 05 13:00  Information Microsoft-Windows...           30 The description for Event ID '30' in Source 'Mi...
   14040 Apr 05 13:00  Information Microsoft-Windows...           27 The description for Event ID '27' in Source 'Mi...
   14039 Apr 05 13:00  Information Microsoft-Windows...           25 The description for Event ID '25' in Source 'Mi...
   14038 Apr 05 13:00  Information Microsoft-Windows...          238 The description for Event ID '238' in Source 'M...
   14037 Apr 05 13:00  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
   14036 Apr 05 13:00  Information Microsoft-Windows...           32 The description for Event ID '32' in Source 'Mi...
   14035 Apr 05 13:00  Information Microsoft-Windows...           18 The description for Event ID '18' in Source 'Mi...
   14034 Apr 05 13:00  Information Microsoft-Windows...          153 The description for Event ID '153' in Source 'M...
   14033 Apr 05 13:00  Information Microsoft-Windows...           12 The description for Event ID '12' in Source 'Mi...
   14032 Apr 05 13:00  Information Microsoft-Windows...           13 The description for Event ID '13' in Source 'Mi...
   14031 Apr 05 13:00  Information Microsoft-Windows...          109 The description for Event ID '109' in Source 'M...
   14030 Apr 05 13:00  Information Microsoft-Windows...         4001 WLAN AutoConfig service has successfully stoppe...
   14029 Apr 05 13:00  Warning     Microsoft-Windows...        10002 WLAN Extensibility Module has stopped....         
   14028 Apr 05 13:00  Information EventLog               2147489661 The system uptime is 14 seconds.                  
   14027 Apr 05 13:00  Information EventLog               2147489653 The Event log service was started.                
   14026 Apr 05 13:00  Information EventLog               2147489657 Microsoft (R) Windows (R) 10.00. 19045  Multipr...
   14025 Apr 05 13:00  Information Microsoft-Windows...        50037 DHCPv4 client service is stopped. ShutDown Flag...
   14024 Apr 05 13:00  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14023 Apr 05 13:00  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14022 Apr 05 13:00  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14021 Apr 05 13:00  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   14020 Apr 05 13:00  Information Microsoft-Windows...        51047 DHCPv6 client service is stopped. ShutDown Flag...
   14019 Apr 05 13:00  Information Microsoft-Windows...        50106 DHCPv4 is waiting on DHCPv6 service to stop       
   14018 Apr 05 13:00  Information Microsoft-Windows...        50105 DHCPv4 client ProcessDHCPRequestForever receive...
   14017 Apr 05 13:00  Information Microsoft-Windows...        50104 DHCPv4 client received shutdown notification      
   14016 Apr 05 13:00  Information Microsoft-Windows...         7002 User Logoff Notification for Customer Experienc...
   14015 Apr 05 13:00  Error       DCOM                        10005 The description for Event ID '10005' in Source ...
   14014 Apr 05 13:00  Error       Service Control M...   3221232481 A timeout was reached (30000 milliseconds) whil...
   14013 Apr 05 13:00  Information EventLog               2147489654 The Event log service was stopped.                
   14012 Apr 05 13:00  Warning     WinRM                      468901 The description for Event ID '468901' in Source...
   14011 Apr 05 12:59  Information User32                 2147484722 The process C:\Windows\System32\RuntimeBroker.e...
   14010 Apr 05 12:58  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14009 Apr 05 12:56  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   14008 Apr 05 12:55  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   14007 Apr 05 12:52  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   14006 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14005 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14004 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14003 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14002 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14001 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   14000 Apr 05 12:51  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   13999 Apr 05 12:50  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   13998 Apr 05 12:49  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   13997 Apr 05 12:47  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   13996 Apr 05 12:47  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   13995 Apr 05 12:47  Information Service Control M...   1073748869 A service was installed in the system....         
   13994 Apr 05 12:47  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   13993 Apr 05 12:47  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   13992 Apr 05 12:43  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   13991 Apr 05 12:43  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   13990 Apr 05 12:43  Information Service Control M...   1073748869 A service was installed in the system....         
   13989 Apr 05 12:43  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   13988 Apr 05 12:40  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   13987 Apr 05 12:39  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   13986 Apr 05 12:38  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   13985 Apr 05 12:38  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   13984 Apr 05 12:38  Information Service Control M...   1073748869 A service was installed in the system....         
   13983 Apr 05 12:38  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   13982 Apr 05 12:37  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   13981 Apr 05 12:36  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
